MTPA_Torque_0	0.00084136962890625
MTPA_Torque_1	0.1463983154296875
MTPA_Torque_2	0.2919552612304688
MTPA_Torque_3	0.43751220703125
MTPA_Torque_4	0.5830691528320312
MTPA_Torque_5	0.7286260986328125
MTPA_Torque_6	0.8741830444335937
MTPA_Torque_7	1.0197399902343751
MTPA_Torque_8	1.1652969360351562
MTPA_Torque_9	1.3108538818359374
MTPA_Torque_10	1.4564108276367187
MTPA_Torque_11	1.6019677734375
MTPA_Torque_12	1.7475247192382812
MTPA_Torque_13	1.8930816650390625
MTPA_Torque_14	2.0386386108398438
MTPA_Torque_15	2.184195556640625
MTPA_Torque_16	2.3297525024414063
MTPA_Torque_17	2.4753094482421876
MTPA_Torque_18	2.620866394042969
MTPA_Torque_19	2.76642333984375
MTPA_Torque_20	2.9119802856445314
MTPA_Torque_21	3.0575372314453126
MTPA_Torque_22	3.203094177246094
MTPA_Torque_23	3.348651123046875
MTPA_Torque_24	3.348651123046875
MTPA_Flux_0	0.0892
MTPA_Flux_1	0.08942987667286889
MTPA_Flux_2	0.09006022266636234
MTPA_Flux_3	0.0910717059795673
MTPA_Flux_4	0.09248365861339682
MTPA_Flux_5	0.09430561768298304
MTPA_Flux_6	0.09649141498994546
MTPA_Flux_7	0.09897349095090607
MTPA_Flux_8	0.10169816139717779
MTPA_Flux_9	0.10471058335163183
MTPA_Flux_10	0.10792629177838386
MTPA_Flux_11	0.11126905972633136
MTPA_Flux_12	0.1148758061335637
MTPA_Flux_13	0.11854907075324944
MTPA_Flux_14	0.12234670446271727
MTPA_Flux_15	0.126296342211698
MTPA_Flux_16	0.13035658291246766
MTPA_Flux_17	0.134560042847402
MTPA_Flux_18	0.13880985306057
MTPA_Flux_19	0.14324365898899777
MTPA_Flux_20	0.14777042265220505
MTPA_Flux_21	0.15241127084585337
MTPA_Flux_22	0.15714507677428116
MTPA_Flux_23	0.1618789449956213
MTPA_Flux_24	0.1618789449956213
